Time,Voltage,Days Elapsed,Sensor Number,Rising Edge,Starting Edge,End Measurement,pH
433.0,0.005859375,114,2,0,0,1,7
433.0,-0.002015591,139,1,0,0,1,7
433.0,0.005859375,139,2,0,0,1,7
433.0,0.008296967,139,2,0,0,1,7
433.0,0.003890634,139,2,0,0,1,7
433.0,-0.002015591,141,2,0,0,1,7
433.0,0.005859375,141,2,0,0,1,7
433.0,0.003890634,141,2,0,0,1,7
433.0,-0.003890634,141,2,0,0,1,7
433.0,-0.001640797,141,2,0,0,1,7
434.0,-0.002015591,105,1,0,0,1,7
434.0,-0.002015591,107,1,0,0,1,7
434.0,-0.135142744,107,1,0,0,1,7
434.0,-0.042891383,107,2,0,0,1,7
434.0,-0.002015591,114,1,0,0,1,7
434.0,-0.135142744,114,1,0,0,1,7
434.0,-0.042891383,114,2,0,0,1,7
434.0,0.005859375,114,2,0,0,1,7
434.0,-0.002015591,139,1,0,0,1,7
434.0,0.005859375,139,2,0,0,1,7
434.0,0.008296967,139,2,0,0,1,7
434.0,0.003796935,139,2,0,0,1,7
434.0,-0.002015591,141,2,0,0,1,7
434.0,0.005859375,141,2,0,0,1,7
434.0,0.003796935,141,2,0,0,1,7
434.0,-0.003796935,141,2,0,0,1,7
434.0,-0.001547098,141,2,0,0,1,7
435.0,-0.002015591,105,1,0,0,1,7
435.0,-0.002015591,107,1,0,0,1,7
435.0,-0.135424018,107,1,0,0,1,7
435.0,-0.042703629,107,2,0,0,1,7
435.0,-0.002015591,114,1,0,0,1,7
435.0,-0.135424018,114,1,0,0,1,7
435.0,-0.042703629,114,2,0,0,1,7
435.0,0.005859375,114,2,0,0,1,7
435.0,-0.002015591,139,1,0,0,1,7
435.0,0.005859375,139,2,0,0,1,7
435.0,0.008203268,139,2,0,0,1,7
435.0,0.003796935,139,2,0,0,1,7
435.0,-0.002015591,141,2,0,0,1,7
435.0,0.005859375,141,2,0,0,1,7
435.0,0.003796935,141,2,0,0,1,7
435.0,-0.003703237,141,2,0,0,1,7
435.0,-0.001547098,141,2,0,0,1,7
436.0,-0.001921892,105,1,0,0,1,7
436.0,-0.001921892,107,1,0,0,1,7
436.0,-0.135986567,107,1,0,0,1,7
436.0,-0.04260993,107,2,0,0,1,7
436.0,-0.001921892,114,1,0,0,1,7
436.0,-0.135986567,114,1,0,0,1,7
436.0,-0.04260993,114,2,0,0,1,7
436.0,0.005859375,114,2,0,0,1,7
436.0,-0.001921892,139,1,0,0,1,7
436.0,0.005859375,139,2,0,0,1,7
436.0,0.00810957,139,2,0,0,1,7
436.0,0.003703237,139,2,0,0,1,7
436.0,-0.001921892,141,2,0,0,1,7
436.0,0.005859375,141,2,0,0,1,7
436.0,0.003703237,141,2,0,0,1,7
436.0,-0.003703237,141,2,0,0,1,7
436.0,-0.001547098,141,2,0,0,1,7
437.0,-0.001921892,105,1,0,0,1,7
437.0,-0.001921892,107,1,0,0,1,7
437.0,-0.136455238,107,1,0,0,1,7
437.0,-0.042422533,107,2,0,0,1,7
437.0,-0.001921892,114,1,0,0,1,7
437.0,-0.136455238,114,1,0,0,1,7
437.0,-0.042422533,114,2,0,0,1,7
437.0,0.005859375,114,2,0,0,1,7
437.0,-0.001921892,139,1,0,0,1,7
437.0,0.005859375,139,2,0,0,1,7
437.0,0.008015871,139,2,0,0,1,7
437.0,0.003703237,139,2,0,0,1,7
437.0,-0.001921892,141,2,0,0,1,7
437.0,0.005859375,141,2,0,0,1,7
437.0,0.003703237,141,2,0,0,1,7
437.0,-0.003609538,141,2,0,0,1,7
437.0,-0.001547098,141,2,0,0,1,7
438.0,-0.001828194,105,1,0,0,1,7
438.0,-0.001828194,107,1,0,0,1,7
438.0,-0.136736512,107,1,0,0,1,7
438.0,-0.042422533,107,2,0,0,1,7
438.0,-0.001828194,114,1,0,0,1,7
438.0,-0.136736512,114,1,0,0,1,7
438.0,-0.042422533,114,2,0,0,1,7
438.0,0.005859375,114,2,0,0,1,7
438.0,-0.001828194,139,1,0,0,1,7
438.0,0.005859375,139,2,0,0,1,7
438.0,0.008015871,139,2,0,0,1,7
438.0,0.003609538,139,2,0,0,1,7
438.0,-0.001828194,141,2,0,0,1,7
438.0,0.005859375,141,2,0,0,1,7
438.0,0.003609538,141,2,0,0,1,7
438.0,-0.003609538,141,2,0,0,1,7
438.0,-0.001547098,141,2,0,0,1,7
439.0,-0.001828194,105,1,0,0,1,7
439.0,-0.001828194,107,1,0,0,1,7
439.0,-0.137017787,107,1,0,0,1,7
439.0,-0.042328835,107,2,0,0,1,7
439.0,-0.001828194,114,1,0,0,1,7
439.0,-0.137017787,114,1,0,0,1,7
439.0,-0.042328835,114,2,0,0,1,7
439.0,0.005859375,114,2,0,0,1,7
439.0,-0.001828194,139,1,0,0,1,7
439.0,0.005859375,139,2,0,0,1,7
439.0,0.007921815,139,2,0,0,1,7
439.0,0.003609538,139,2,0,0,1,7
439.0,-0.001828194,141,2,0,0,1,7
439.0,0.005859375,141,2,0,0,1,7
439.0,0.003609538,141,2,0,0,1,7
439.0,-0.00351584,141,2,0,0,1,7
439.0,-0.001547098,141,2,0,0,1,7
440.0,-0.001828194,105,1,0,0,1,7
440.0,-0.001828194,107,1,0,0,1,7
440.0,-0.137580335,107,1,0,0,1,7
440.0,-0.042235136,107,2,0,0,1,7
440.0,-0.001828194,114,1,0,0,1,7
440.0,-0.137580335,114,1,0,0,1,7
440.0,-0.042235136,114,2,0,0,1,7
440.0,0.005859375,114,2,0,0,1,7
440.0,-0.001828194,139,1,0,0,1,7
440.0,0.005859375,139,2,0,0,1,7
440.0,0.007921815,139,2,0,0,1,7
440.0,0.003609538,139,2,0,0,1,7
440.0,-0.001828194,141,2,0,0,1,7
440.0,0.005859375,141,2,0,0,1,7
440.0,0.003609538,141,2,0,0,1,7
440.0,-0.003609538,141,2,0,0,1,7
440.0,-0.001547098,141,2,0,0,1,7
441.0,-0.001828194,105,1,0,0,1,7
441.0,-0.001828194,107,1,0,0,1,7
441.0,-0.138049006,107,1,0,0,1,7
441.0,-0.042235136,107,2,0,0,1,7
441.0,-0.001828194,114,1,0,0,1,7
441.0,-0.138049006,114,1,0,0,1,7
441.0,-0.042235136,114,2,0,0,1,7
441.0,0.005859375,114,2,0,0,1,7
441.0,-0.001828194,139,1,0,0,1,7
441.0,0.005859375,139,2,0,0,1,7
441.0,0.007921815,139,2,0,0,1,7
441.0,0.003609538,139,2,0,0,1,7
441.0,-0.001828194,141,2,0,0,1,7
441.0,0.005859375,141,2,0,0,1,7
441.0,0.003609538,141,2,0,0,1,7
441.0,-0.003703237,141,2,0,0,1,7
441.0,-0.001547098,141,2,0,0,1,7
442.0,-0.001828194,105,1,0,0,1,7
442.0,-0.001828194,107,1,0,0,1,7
442.0,-0.138705254,107,1,0,0,1,7
442.0,-0.042235136,107,2,0,0,1,7
442.0,-0.001828194,114,1,0,0,1,7
442.0,-0.138705254,114,1,0,0,1,7
442.0,-0.042235136,114,2,0,0,1,7
442.0,0.005859375,114,2,0,0,1,7
442.0,-0.001828194,139,1,0,0,1,7
442.0,0.005859375,139,2,0,0,1,7
442.0,0.007828116,139,2,0,0,1,7
442.0,0.003609538,139,2,0,0,1,7
442.0,-0.001828194,141,2,0,0,1,7
442.0,0.005859375,141,2,0,0,1,7
442.0,0.003609538,141,2,0,0,1,7
442.0,-0.003703237,141,2,0,0,1,7
442.0,-0.001547098,141,2,0,0,1,7
443.0,-0.001828194,105,1,0,0,1,7
443.0,-0.001828194,107,1,0,0,1,7
443.0,-0.138892829,107,1,0,0,1,7
443.0,-0.042235136,107,2,0,0,1,7
443.0,-0.001828194,114,1,0,0,1,7
443.0,-0.138892829,114,1,0,0,1,7
443.0,-0.042235136,114,2,0,0,1,7
443.0,0.005859375,114,2,0,0,1,7
443.0,-0.001828194,139,1,0,0,1,7
443.0,0.005859375,139,2,0,0,1,7
443.0,0.007828116,139,2,0,0,1,7
443.0,0.003515482,139,2,0,0,1,7
443.0,-0.001828194,141,2,0,0,1,7
443.0,0.005859375,141,2,0,0,1,7
443.0,0.003515482,141,2,0,0,1,7
443.0,-0.003796935,141,2,0,0,1,7
443.0,-0.001547098,141,2,0,0,1,7
444.0,-0.001921892,105,1,0,0,1,7
444.0,-0.001921892,107,1,0,0,1,7
444.0,-0.139361501,107,1,0,0,1,7
444.0,-0.042141438,107,2,0,0,1,7
444.0,-0.001921892,114,1,0,0,1,7
444.0,-0.139361501,114,1,0,0,1,7
444.0,-0.042141438,114,2,0,0,1,7
444.0,0.005859375,114,2,0,0,1,7
444.0,-0.001921892,139,1,0,0,1,7
444.0,0.005859375,139,2,0,0,1,7
444.0,0.007734418,139,2,0,0,1,7
444.0,0.003515482,139,2,0,0,1,7
444.0,-0.001921892,141,2,0,0,1,7
444.0,0.005859375,141,2,0,0,1,7
444.0,0.003515482,141,2,0,0,1,7
444.0,-0.003796935,141,2,0,0,1,7
444.0,-0.001640797,141,2,0,0,1,7
445.0,-0.001921892,105,1,0,0,1,7
445.0,-0.001921892,107,1,0,0,1,7
445.0,-0.139642775,107,1,0,0,1,7
445.0,-0.042141438,107,2,0,0,1,7
445.0,-0.001921892,114,1,0,0,1,7
445.0,-0.139642775,114,1,0,0,1,7
445.0,-0.042141438,114,2,0,0,1,7
445.0,0.005859375,114,2,0,0,1,7
445.0,-0.001921892,139,1,0,0,1,7
445.0,0.005859375,139,2,0,0,1,7
445.0,0.007734418,139,2,0,0,1,7
445.0,0.003515482,139,2,0,0,1,7
445.0,-0.001921892,141,2,0,0,1,7
445.0,0.005859375,141,2,0,0,1,7
445.0,0.003515482,141,2,0,0,1,7
445.0,-0.003890634,141,2,0,0,1,7
445.0,-0.001547098,141,2,0,0,1,7
446.0,-0.001921892,105,1,0,0,1,7
446.0,-0.001921892,107,1,0,0,1,7
446.0,-0.139830351,107,1,0,0,1,7
446.0,-0.042141438,107,2,0,0,1,7
446.0,-0.001921892,114,1,0,0,1,7
446.0,-0.139830351,114,1,0,0,1,7
446.0,-0.042141438,114,2,0,0,1,7
446.0,0.005859375,114,2,0,0,1,7
446.0,-0.001921892,139,1,0,0,1,7
446.0,0.005859375,139,2,0,0,1,7
446.0,0.007640719,139,2,0,0,1,7
446.0,0.003515482,139,2,0,0,1,7
446.0,-0.001921892,141,2,0,0,1,7
446.0,0.005859375,141,2,0,0,1,7
446.0,0.003515482,141,2,0,0,1,7
446.0,-0.003796935,141,2,0,0,1,7
446.0,-0.001828194,141,2,0,0,1,7
447.0,-0.001921892,105,1,0,0,1,7
447.0,-0.001921892,107,1,0,0,1,7
447.0,-0.140205324,107,1,0,0,1,7
447.0,-0.042141438,107,2,0,0,1,7
447.0,-0.001921892,114,1,0,0,1,7
447.0,-0.140205324,114,1,0,0,1,7
447.0,-0.042141438,114,2,0,0,1,7
447.0,0.005859375,114,2,0,0,1,7
447.0,-0.001921892,139,1,0,0,1,7
447.0,0.005859375,139,2,0,0,1,7
447.0,0.007640719,139,2,0,0,1,7
447.0,0.003421783,139,2,0,0,1,7
447.0,-0.001921892,141,2,0,0,1,7
447.0,0.005859375,141,2,0,0,1,7
447.0,0.003421783,141,2,0,0,1,7
447.0,-0.003703237,141,2,0,0,1,7
447.0,-0.001828194,141,2,0,0,1,7
448.0,-0.001921892,105,1,0,0,1,7
448.0,-0.001921892,107,1,0,0,1,7
448.0,-0.140673995,107,1,0,0,1,7
448.0,-0.042047381,107,2,0,0,1,7
448.0,-0.001921892,114,1,0,0,1,7
448.0,-0.140673995,114,1,0,0,1,7
448.0,-0.042047381,114,2,0,0,1,7
448.0,0.005765676,114,2,0,0,1,7
448.0,-0.001921892,139,1,0,0,1,7
448.0,0.005765676,139,2,0,0,1,7
448.0,0.007547021,139,2,0,0,1,7
448.0,0.003421783,139,2,0,0,1,7
448.0,-0.001921892,141,2,0,0,1,7
448.0,0.005765676,141,2,0,0,1,7
448.0,0.003421783,141,2,0,0,1,7
448.0,-0.003703237,141,2,0,0,1,7
448.0,-0.001921892,141,2,0,0,1,7
449.0,-0.001921892,105,1,0,0,1,7
449.0,-0.001921892,107,1,0,0,1,7
449.0,-0.141049147,107,1,0,0,1,7
449.0,-0.042047381,107,2,0,0,1,7
449.0,-0.001921892,114,1,0,0,1,7
449.0,-0.141049147,114,1,0,0,1,7
449.0,-0.042047381,114,2,0,0,1,7
449.0,0.005765676,114,2,0,0,1,7
449.0,-0.001921892,139,1,0,0,1,7
449.0,0.005765676,139,2,0,0,1,7
449.0,0.007547021,139,2,0,0,1,7
449.0,0.003421783,139,2,0,0,1,7
449.0,-0.001921892,141,2,0,0,1,7
449.0,0.005765676,141,2,0,0,1,7
449.0,0.003421783,141,2,0,0,1,7
449.0,-0.003703237,141,2,0,0,1,7
449.0,-0.002015591,141,2,0,0,1,7
450.0,-0.001921892,105,1,0,0,1,7
450.0,-0.001921892,107,1,0,0,1,7
450.0,-0.141236544,107,1,0,0,1,7
450.0,-0.041953683,107,2,0,0,1,7
450.0,-0.001921892,114,1,0,0,1,7
450.0,-0.141236544,114,1,0,0,1,7
450.0,-0.041953683,114,2,0,0,1,7
450.0,0.005765676,114,2,0,0,1,7
450.0,-0.001921892,139,1,0,0,1,7
450.0,0.005765676,139,2,0,0,1,7
450.0,0.007547021,139,2,0,0,1,7
450.0,0.003421783,139,2,0,0,1,7
450.0,-0.001921892,141,2,0,0,1,7
450.0,0.005765676,141,2,0,0,1,7
450.0,0.003421783,141,2,0,0,1,7
450.0,-0.003796935,141,2,0,0,1,7
450.0,-0.001921892,141,2,0,0,1,7
451.0,-0.125298858,105,1,1,0,0,10
451.0,-0.125298858,107,1,1,0,0,10
451.0,-0.272488654,107,1,1,0,0,10
451.0,-0.041859984,107,2,1,0,0,10
451.0,-0.125298858,114,1,1,0,0,10
451.0,-0.272488654,114,1,1,0,0,10
451.0,-0.041859984,114,2,1,0,0,10
451.0,-0.124830008,114,2,1,0,0,10
451.0,-0.125298858,139,1,1,0,0,10
451.0,-0.124830008,139,2,1,0,0,10
451.0,-0.111611187,139,2,1,0,0,10
451.0,-0.108798623,139,2,1,0,0,10
451.0,-0.125298858,141,2,1,0,0,10
451.0,-0.124830008,141,2,1,0,0,10
451.0,-0.108798623,141,2,1,0,0,10
451.0,-0.1140486,141,2,1,0,0,10
451.0,-0.099892259,141,2,1,0,0,10
452.0,-0.126142502,105,1,1,0,0,10
452.0,-0.126142502,107,1,1,0,0,10
452.0,-0.271551132,107,1,1,0,0,10
452.0,-0.041766286,107,2,1,0,0,10
452.0,-0.126142502,114,1,1,0,0,10
452.0,-0.271551132,114,1,1,0,0,10
452.0,-0.041766286,114,2,1,0,0,10
452.0,-0.124736309,114,2,1,0,0,10
452.0,-0.126142502,139,1,1,0,0,10
452.0,-0.124736309,139,2,1,0,0,10
452.0,-0.111142337,139,2,1,0,0,10
452.0,-0.108048499,139,2,1,0,0,10
452.0,-0.126142502,141,2,1,0,0,10
452.0,-0.124736309,141,2,1,0,0,10
452.0,-0.108048499,141,2,1,0,0,10
452.0,-0.113392353,141,2,1,0,0,10
452.0,-0.099798381,141,2,1,0,0,10
453.0,-0.126423776,105,1,1,0,0,10
453.0,-0.126423776,107,1,1,0,0,10
453.0,-0.270332336,107,1,1,0,0,10
453.0,-0.180330992,107,2,1,0,0,10
453.0,-0.126423776,114,1,1,0,0,10
453.0,-0.270332336,114,1,1,0,0,10
453.0,-0.180330992,114,2,1,0,0,10
453.0,-0.124642611,114,2,1,0,0,10
453.0,-0.126423776,139,1,1,0,0,10
453.0,-0.124642611,139,2,1,0,0,10
453.0,-0.110298514,139,2,1,0,0,10
453.0,-0.107110977,139,2,1,0,0,10
453.0,-0.126423776,141,2,1,0,0,10
453.0,-0.124642611,141,2,1,0,0,10
453.0,-0.107110977,141,2,1,0,0,10
453.0,-0.112173557,141,2,1,0,0,10
453.0,-0.099517107,141,2,1,0,0,10
454.0,-0.126611352,105,1,1,0,0,10
454.0,-0.126611352,107,1,1,0,0,10
454.0,-0.269300938,107,1,1,0,0,10
454.0,-0.180705965,107,2,1,0,0,10
454.0,-0.126611352,114,1,1,0,0,10
454.0,-0.269300938,114,1,1,0,0,10
454.0,-0.180705965,114,2,1,0,0,10
454.0,-0.124642611,114,2,1,0,0,10
454.0,-0.126611352,139,1,1,0,0,10
454.0,-0.124642611,139,2,1,0,0,10
454.0,-0.110204816,139,2,1,0,0,10
454.0,-0.10645473,139,2,1,0,0,10
454.0,-0.126611352,141,2,1,0,0,10
454.0,-0.124642611,141,2,1,0,0,10
454.0,-0.10645473,141,2,1,0,0,10
454.0,-0.111236036,141,2,1,0,0,10
454.0,-0.09932971,141,2,1,0,0,10
455.0,-0.126798928,105,1,1,0,0,10
455.0,-0.126798928,107,1,1,0,0,10
455.0,-0.268457294,107,1,1,0,0,10
455.0,-0.181174636,107,2,1,0,0,10
455.0,-0.126798928,114,1,1,0,0,10
455.0,-0.268457294,114,1,1,0,0,10
455.0,-0.181174636,114,2,1,0,0,10
455.0,-0.124455035,114,2,1,0,0,10
455.0,-0.126798928,139,1,1,0,0,10
455.0,-0.124455035,139,2,1,0,0,10
455.0,-0.109548569,139,2,1,0,0,10
455.0,-0.105704784,139,2,1,0,0,10
455.0,-0.126798928,141,2,1,0,0,10
455.0,-0.124455035,141,2,1,0,0,10
455.0,-0.105704784,141,2,1,0,0,10
455.0,-0.110392392,141,2,1,0,0,10
455.0,-0.099142134,141,2,1,0,0,10
456.0,-0.126798928,105,1,1,0,0,10
456.0,-0.126798928,107,1,1,0,0,10
456.0,-0.267238498,107,1,1,0,0,10
456.0,-0.181080937,107,2,1,0,0,10
456.0,-0.126798928,114,1,1,0,0,10
456.0,-0.267238498,114,1,1,0,0,10
456.0,-0.181080937,114,2,1,0,0,10
456.0,-0.124080062,114,2,1,0,0,10
456.0,-0.126798928,139,1,1,0,0,10
456.0,-0.124080062,139,2,1,0,0,10
456.0,-0.10898602,139,2,1,0,0,10
456.0,-0.105142236,139,2,1,0,0,10
456.0,-0.126798928,141,2,1,0,0,10
456.0,-0.124080062,141,2,1,0,0,10
456.0,-0.105142236,141,2,1,0,0,10
456.0,-0.109360993,141,2,1,0,0,10
456.0,-0.098767161,141,2,1,0,0,10
457.0,-0.126798928,105,1,1,0,0,10
457.0,-0.126798928,107,1,1,0,0,10
457.0,-0.266019702,107,1,1,0,0,10
457.0,-0.180705965,107,2,1,0,0,10
457.0,-0.126798928,114,1,1,0,0,10
457.0,-0.266019702,114,1,1,0,0,10
457.0,-0.180705965,114,2,1,0,0,10
457.0,-0.123611212,114,2,1,0,0,10
457.0,-0.126798928,139,1,1,0,0,10
457.0,-0.123611212,139,2,1,0,0,10
457.0,-0.108611047,139,2,1,0,0,10
457.0,-0.104485989,139,2,1,0,0,10
457.0,-0.126798928,141,2,1,0,0,10
457.0,-0.123611212,141,2,1,0,0,10
457.0,-0.104485989,141,2,1,0,0,10
457.0,-0.108704746,141,2,1,0,0,10
457.0,-0.098579586,141,2,1,0,0,10
458.0,-0.126611352,105,1,1,0,0,10
458.0,-0.126611352,107,1,1,0,0,10
458.0,-0.265269756,107,1,1,0,0,10
458.0,-0.180330992,107,2,1,0,0,10
458.0,-0.126611352,114,1,1,0,0,10
458.0,-0.265269756,114,1,1,0,0,10
458.0,-0.180330992,114,2,1,0,0,10
458.0,-0.123330116,114,2,1,0,0,10
458.0,-0.126611352,139,1,1,0,0,10
458.0,-0.123330116,139,2,1,0,0,10
458.0,-0.108236074,139,2,1,0,0,10
458.0,-0.103829741,139,2,1,0,0,10
458.0,-0.126611352,141,2,1,0,0,10
458.0,-0.123330116,141,2,1,0,0,10
458.0,-0.103829741,141,2,1,0,0,10
458.0,-0.107767224,141,2,1,0,0,10
458.0,-0.098392189,141,2,1,0,0,10
459.0,-0.126517653,105,1,1,0,0,10
459.0,-0.126517653,107,1,1,0,0,10
459.0,-0.264144659,107,1,1,0,0,10
459.0,-0.180237114,107,2,1,0,0,10
459.0,-0.126517653,114,1,1,0,0,10
459.0,-0.264144659,114,1,1,0,0,10
459.0,-0.180237114,114,2,1,0,0,10
459.0,-0.123236239,114,2,1,0,0,10
459.0,-0.126517653,139,1,1,0,0,10
459.0,-0.123236239,139,2,1,0,0,10
459.0,-0.108236074,139,2,1,0,0,10
459.0,-0.103454769,139,2,1,0,0,10
459.0,-0.126517653,141,2,1,0,0,10
459.0,-0.123236239,141,2,1,0,0,10
459.0,-0.103454769,141,2,1,0,0,10
459.0,-0.107204854,141,2,1,0,0,10
459.0,-0.098110914,141,2,1,0,0,10
460.0,-0.126330078,105,1,1,0,0,10
460.0,-0.126330078,107,1,1,0,0,10
460.0,-0.263019741,107,1,1,0,0,10
460.0,-0.180049717,107,2,1,0,0,10
460.0,-0.126330078,114,1,1,0,0,10
460.0,-0.263019741,114,1,1,0,0,10
460.0,-0.180049717,114,2,1,0,0,10
460.0,-0.12314254,114,2,1,0,0,10
460.0,-0.126330078,139,1,1,0,0,10
460.0,-0.12314254,139,2,1,0,0,10
460.0,-0.107767224,139,2,1,0,0,10
460.0,-0.10289222,139,2,1,0,0,10
460.0,-0.126330078,141,2,1,0,0,10
460.0,-0.12314254,141,2,1,0,0,10
460.0,-0.10289222,141,2,1,0,0,10
460.0,-0.106361032,141,2,1,0,0,10
460.0,-0.09782964,141,2,1,0,0,10
461.0,-0.126236379,105,1,0,1,0,10
461.0,-0.126236379,107,1,0,1,0,10
461.0,-0.262363493,107,1,0,1,0,10
461.0,-0.179580867,107,2,0,1,0,10
461.0,-0.126236379,114,1,0,1,0,10
461.0,-0.262363493,114,1,0,1,0,10
461.0,-0.179580867,114,2,0,1,0,10
461.0,-0.122954965,114,2,0,1,0,10
461.0,-0.126236379,139,1,0,1,0,10
461.0,-0.122954965,139,2,0,1,0,10
461.0,-0.107767224,139,2,0,1,0,10
461.0,-0.102329671,139,2,0,1,0,10
461.0,-0.126236379,141,2,0,1,0,10
461.0,-0.122954965,141,2,0,1,0,10
461.0,-0.102329671,141,2,0,1,0,10
461.0,-0.10589236,141,2,0,1,0,10
461.0,-0.097642064,141,2,0,1,0,10
462.0,-0.126142502,105,1,0,1,0,10
462.0,-0.126142502,107,1,0,1,0,10
462.0,-0.261238396,107,1,0,1,0,10
462.0,-0.17892462,107,2,0,1,0,10
462.0,-0.126142502,114,1,0,1,0,10
462.0,-0.261238396,114,1,0,1,0,10
462.0,-0.17892462,114,2,0,1,0,10
462.0,-0.122579992,114,2,0,1,0,10
462.0,-0.126142502,139,1,0,1,0,10
462.0,-0.122579992,139,2,0,1,0,10
462.0,-0.107204854,139,2,0,1,0,10
462.0,-0.102142274,139,2,0,1,0,10
462.0,-0.126142502,141,2,0,1,0,10
462.0,-0.122579992,141,2,0,1,0,10
462.0,-0.102142274,141,2,0,1,0,10
462.0,-0.105329812,141,2,0,1,0,10
462.0,-0.097548366,141,2,0,1,0,10
463.0,-0.126048803,105,1,0,1,0,10
463.0,-0.126048803,107,1,0,1,0,10
463.0,-0.260394573,107,1,0,1,0,10
463.0,-0.178643346,107,2,0,1,0,10
463.0,-0.126048803,114,1,0,1,0,10
463.0,-0.260394573,114,1,0,1,0,10
463.0,-0.178643346,114,2,0,1,0,10
463.0,-0.12211132,114,2,0,1,0,10
463.0,-0.126048803,139,1,0,1,0,10
463.0,-0.12211132,139,2,0,1,0,10
463.0,-0.106736004,139,2,0,1,0,10
463.0,-0.101673424,139,2,0,1,0,10
463.0,-0.126048803,141,2,0,1,0,10
463.0,-0.12211132,141,2,0,1,0,10
463.0,-0.101673424,141,2,0,1,0,10
463.0,-0.104579687,141,2,0,1,0,10
463.0,-0.097454667,141,2,0,1,0,10
464.0,-0.125955105,105,1,0,1,0,10
464.0,-0.125955105,107,1,0,1,0,10
464.0,-0.259644628,107,1,0,1,0,10
464.0,-0.178549647,107,2,0,1,0,10
464.0,-0.125955105,114,1,0,1,0,10
464.0,-0.259644628,114,1,0,1,0,10
464.0,-0.178549647,114,2,0,1,0,10
464.0,-0.121830046,114,2,0,1,0,10
464.0,-0.125955105,139,1,0,1,0,10
464.0,-0.121830046,139,2,0,1,0,10
464.0,-0.106361032,139,2,0,1,0,10
464.0,-0.101204753,139,2,0,1,0,10
464.0,-0.125955105,141,2,0,1,0,10
464.0,-0.121830046,141,2,0,1,0,10
464.0,-0.101204753,141,2,0,1,0,10
464.0,-0.104298413,141,2,0,1,0,10
464.0,-0.097267091,141,2,0,1,0,10
465.0,-0.125767529,105,1,0,1,0,10
465.0,-0.125767529,107,1,0,1,0,10
465.0,-0.25851953,107,1,0,1,0,10
465.0,-0.1778934,107,2,0,1,0,10
465.0,-0.125767529,114,1,0,1,0,10
465.0,-0.25851953,114,1,0,1,0,10
465.0,-0.1778934,114,2,0,1,0,10
465.0,-0.121736348,114,2,0,1,0,10
465.0,-0.125767529,139,1,0,1,0,10
465.0,-0.121736348,139,2,0,1,0,10
465.0,-0.10645473,139,2,0,1,0,10
465.0,-0.10082978,139,2,0,1,0,10
465.0,-0.125767529,141,2,0,1,0,10
465.0,-0.121736348,141,2,0,1,0,10
465.0,-0.10082978,141,2,0,1,0,10
465.0,-0.103736043,141,2,0,1,0,10
465.0,-0.096985817,141,2,0,1,0,10
466.0,-0.125486255,105,1,0,1,0,10
466.0,-0.125486255,107,1,0,1,0,10
466.0,-0.25795716,107,1,0,1,0,10
466.0,-0.177330852,107,2,0,1,0,10
466.0,-0.125486255,114,1,0,1,0,10
466.0,-0.25795716,114,1,0,1,0,10
466.0,-0.177330852,114,2,0,1,0,10
466.0,-0.12164247,114,2,0,1,0,10
466.0,-0.125486255,139,1,0,1,0,10
466.0,-0.12164247,139,2,0,1,0,10
466.0,-0.105798483,139,2,0,1,0,10
466.0,-0.100642204,139,2,0,1,0,10
466.0,-0.125486255,141,2,0,1,0,10
466.0,-0.12164247,141,2,0,1,0,10
466.0,-0.100642204,141,2,0,1,0,10
466.0,-0.103079796,141,2,0,1,0,10
466.0,-0.09679842,141,2,0,1,0,10
467.0,-0.12520498,105,1,0,1,0,10
467.0,-0.12520498,107,1,0,1,0,10
467.0,-0.256832063,107,1,0,1,0,10
467.0,-0.177143276,107,2,0,1,0,10
467.0,-0.12520498,114,1,0,1,0,10
467.0,-0.256832063,114,1,0,1,0,10
467.0,-0.177143276,114,2,0,1,0,10
467.0,-0.121455073,114,2,0,1,0,10
467.0,-0.12520498,139,1,0,1,0,10
467.0,-0.121455073,139,2,0,1,0,10
467.0,-0.105611086,139,2,0,1,0,10
467.0,-0.100267231,139,2,0,1,0,10
467.0,-0.12520498,141,2,0,1,0,10
467.0,-0.121455073,141,2,0,1,0,10
467.0,-0.100267231,141,2,0,1,0,10
467.0,-0.102798522,141,2,0,1,0,10
467.0,-0.096610844,141,2,0,1,0,10
468.0,-0.125017583,105,1,0,1,0,10
468.0,-0.125017583,107,1,0,1,0,10
468.0,-0.256363392,107,1,0,1,0,10
468.0,-0.176955879,107,2,0,1,0,10
468.0,-0.125017583,114,1,0,1,0,10
468.0,-0.256363392,114,1,0,1,0,10
468.0,-0.176955879,114,2,0,1,0,10
468.0,-0.121079922,114,2,0,1,0,10
468.0,-0.125017583,139,1,0,1,0,10
468.0,-0.121079922,139,2,0,1,0,10
468.0,-0.105986059,139,2,0,1,0,10
468.0,-0.099892259,139,2,0,1,0,10
468.0,-0.125017583,141,2,0,1,0,10
468.0,-0.121079922,141,2,0,1,0,10
468.0,-0.099892259,141,2,0,1,0,10
468.0,-0.102329671,141,2,0,1,0,10
468.0,-0.09632957,141,2,0,1,0,10
469.0,-0.124923885,105,1,0,1,0,10
469.0,-0.124923885,107,1,0,1,0,10
469.0,-0.255331993,107,1,0,1,0,10
469.0,-0.176299632,107,2,0,1,0,10
469.0,-0.124923885,114,1,0,1,0,10
469.0,-0.255331993,114,1,0,1,0,10
