Time,Voltage,Days Elapsed,Sensor Cycle,Start,Increasing,Decreasing,Temperature,Repeat Use,Sensor Number,Measurement Number,Measurement Continuous,pH
21,-0.104204714,102,22,0,1,0,22,5,2,10,85,10
21,0.0127033,102,22,0,0,1,22,5,2,11,86,7
21,0.161580563,102,22,0,0,1,22,5,2,12,87,4
21,0.007828116,102,23,0,1,0,22,5,2,13,88,7
21,-0.104860961,102,23,0,1,0,22,5,2,14,89,10
21,0.005484581,102,23,0,0,1,22,5,2,15,90,7
21,0.166549444,102,23,0,0,1,22,5,2,16,91,4
21,0.000609398,102,24,0,1,0,22,5,2,17,92,7
21,-0.114236176,102,24,0,1,0,22,5,2,18,93,10
21,0.003140688,102,24,0,0,1,22,5,2,19,94,7
21,0.130361438,102,24,0,0,1,22,5,2,20,95,4
21,-0.001921892,102,25,1,0,0,22,6,2,1,96,7
21,-0.100735903,102,25,0,1,0,22,6,2,2,97,10
21,0.013453245,102,25,0,0,1,22,6,2,3,98,7
21,0.161861658,102,25,0,0,1,22,6,2,4,99,4
21,0.006140828,102,26,0,1,0,22,6,2,5,100,7
21,-0.0957672,102,26,0,1,0,22,6,2,6,101,10
21,0.016078234,102,26,0,0,1,22,6,2,7,102,7
21,0.156705379,102,26,0,0,1,22,6,2,8,103,4
21,0.004078031,102,27,0,1,0,22,6,2,9,104,7
21,-0.09886086,102,27,0,1,0,22,6,2,10,105,10
21,0.013265848,102,27,0,0,1,22,6,2,11,106,7
21,0.161674261,102,27,0,0,1,22,6,2,12,107,4
21,0.008390665,102,28,0,1,0,22,6,2,13,108,7
21,-0.096610844,102,28,0,1,0,22,6,2,14,109,10
21,0.014109492,102,28,0,0,1,22,6,2,15,110,7
21,0.161205411,102,28,0,0,1,22,6,2,16,111,4
21,0.009422064,102,29,0,1,0,22,6,2,17,112,7
21,-0.094173431,102,29,0,1,0,22,6,2,18,113,10
21,0.016453385,102,29,0,0,1,22,6,2,19,114,7
21,0.161299467,102,29,0,0,1,22,6,2,20,115,4
22,-0.056860328,2,1,1,0,0,22,1,1,1,1,7
22,-0.185862243,2,1,0,1,0,22,1,1,2,2,10
22,-0.049079061,2,1,0,0,1,22,1,1,3,3,7
22,0.103548288,2,1,0,0,1,22,1,1,4,4,4
22,-0.059860468,2,2,0,1,0,22,1,1,5,5,7
22,-0.191862345,2,2,0,1,0,22,1,1,6,6,10
22,-0.053766489,2,2,0,0,1,22,1,1,7,7,7
22,0.105798483,2,2,0,0,1,22,1,1,8,8,4
22,-0.057047725,2,3,0,1,0,22,1,1,9,9,7
22,-0.18904978,2,3,0,1,0,22,1,1,10,10,10
22,-0.048235059,2,3,0,0,1,22,1,1,11,11,7
22,0.102610946,2,3,0,0,1,22,1,1,12,12,4
22,-0.048328757,2,4,0,1,0,22,1,1,13,13,7
22,-0.182205856,2,4,0,1,0,22,1,1,14,14,10
22,-0.041672587,2,4,0,0,1,22,1,1,15,15,7
22,0.022641063,5,5,1,0,0,22,2,1,1,16,7
22,-0.097642064,5,5,0,1,0,22,2,1,2,17,10
22,0.02789104,5,5,0,0,1,22,2,1,3,18,7
22,0.184831023,5,5,0,0,1,22,2,1,4,19,4
22,0.025640845,5,6,0,1,0,22,2,1,5,20,7
22,-0.104767263,5,6,0,1,0,22,2,1,6,21,10
22,0.017578483,5,6,0,0,1,22,2,1,7,22,7
22,0.181549788,5,6,0,0,1,22,2,1,8,23,4
22,0.023953557,5,7,0,1,0,22,2,1,9,24,7
22,-0.10645473,5,7,0,1,0,22,2,1,10,25,10
22,0.019640923,5,7,0,0,1,22,2,1,11,26,7
22,0.181549788,5,7,0,0,1,22,2,1,12,27,4
22,0.024516106,5,7,0,1,0,22,2,1,13,28,7
22,-0.006328225,68,8,1,0,0,22,3,1,1,29,7
22,-0.135705292,68,8,0,1,0,22,3,1,2,30,10
22,0.001171947,68,8,0,0,1,22,3,1,3,31,7
22,0.165799499,68,8,0,0,1,22,3,1,4,32,4
22,-0.003703237,68,9,0,1,0,22,3,1,5,33,7
22,-0.129423916,68,9,0,1,0,22,3,1,6,34,10
22,-0.002109289,68,9,0,0,1,22,3,1,7,35,7
22,0.15764308,68,9,0,0,1,22,3,1,8,36,4
22,-0.001828194,68,10,0,1,0,22,3,1,9,37,7
22,-0.124642611,68,10,0,1,0,22,3,1,10,38,10
22,-0.001921892,68,10,0,0,1,22,3,1,11,39,7
22,0.154080391,68,10,0,0,1,22,3,1,12,40,4
22,-0.000703096,68,11,0,1,0,22,3,1,13,41,7
22,-0.11704874,68,11,0,1,0,22,3,1,14,42,10
22,0.001265645,68,11,0,0,1,22,3,1,15,43,7
22,0.145361423,68,11,0,0,1,22,3,1,16,44,4
22,-0.003046989,68,12,0,1,0,22,3,1,17,45,7
22,-0.110673666,68,12,0,1,0,22,3,1,18,46,10
22,0.005203128,68,12,0,0,1,22,3,1,19,47,7
22,0.143861532,68,12,0,0,1,22,3,1,20,48,4
22,-0.006328225,70,13,1,0,0,22,4,1,1,49,7
22,-0.135705292,70,13,0,1,0,22,4,1,2,50,10
22,0.001171947,70,13,0,0,1,22,4,1,3,51,7
22,0.165799499,70,13,0,0,1,22,4,1,4,52,4
22,-0.003703237,70,14,0,1,0,22,4,1,5,53,7
22,-0.129423916,70,14,0,1,0,22,4,1,6,54,10
22,-0.002109289,70,14,0,0,1,22,4,1,7,55,7
22,0.15764308,70,14,0,0,1,22,4,1,8,56,4
22,-0.001828194,70,15,0,1,0,22,4,1,9,57,7
22,-0.124642611,70,15,0,1,0,22,4,1,10,58,10
22,-0.001921892,70,15,0,0,1,22,4,1,11,59,7
22,0.154080391,70,15,0,0,1,22,4,1,12,60,4
22,-0.000703096,70,16,0,1,0,22,4,1,13,61,7
22,-0.11704874,70,16,0,1,0,22,4,1,14,62,10
22,0.001265645,70,16,0,0,1,22,4,1,15,63,7
22,0.145361423,70,16,0,0,1,22,4,1,16,64,4
22,-0.003046989,70,17,0,1,0,22,4,1,17,65,7
22,-0.110673666,70,17,0,1,0,22,4,1,18,66,10
22,0.005203128,70,17,0,0,1,22,4,1,19,67,7
22,0.143861532,70,17,0,0,1,22,4,1,20,68,4
22,-0.006328225,102,18,1,0,0,22,5,1,1,69,7
22,-0.135705292,102,18,0,1,0,22,5,1,2,70,10
22,0.001171947,102,18,0,0,1,22,5,1,3,71,7
22,0.165799499,102,18,0,0,1,22,5,1,4,72,4
22,-0.003703237,102,19,0,1,0,22,5,1,5,73,7
22,-0.129423916,102,19,0,1,0,22,5,1,6,74,10
22,-0.002109289,102,19,0,0,1,22,5,1,7,75,7
22,0.15764308,102,19,0,0,1,22,5,1,8,76,4
22,-0.001828194,102,20,0,1,0,22,5,1,9,77,7
22,-0.124642611,102,20,0,1,0,22,5,1,10,78,10
22,-0.001921892,102,20,0,0,1,22,5,1,11,79,7
22,0.154080391,102,20,0,0,1,22,5,1,12,80,4
22,-0.000703096,102,21,0,1,0,22,5,1,13,81,7
22,-0.11704874,102,21,0,1,0,22,5,1,14,82,10
22,0.001265645,102,21,0,0,1,22,5,1,15,83,7
22,0.145361423,102,21,0,0,1,22,5,1,16,84,4
22,-0.003046989,102,22,0,1,0,22,5,1,17,85,7
22,-0.110673666,102,22,0,1,0,22,5,1,18,86,10
22,0.005203128,102,22,0,0,1,22,5,1,19,87,7
22,0.143861532,102,22,0,0,1,22,5,1,20,88,4
22,-0.013359547,2,1,1,0,0,22,1,2,1,1,7
22,-0.147986591,2,1,0,1,0,22,1,2,2,2,10
22,-0.01064086,2,1,0,0,1,22,1,2,3,3,7
22,0.144424081,2,1,0,0,1,22,1,2,4,4,4
22,-0.019359827,2,2,0,1,0,22,1,2,5,5,7
22,-0.154361844,2,2,0,1,0,22,1,2,6,6,10
22,-0.014765739,2,2,0,0,1,22,1,2,7,7,7
22,0.148548961,2,2,0,0,1,22,1,2,8,8,4
22,-0.013078451,2,3,0,1,0,22,1,2,9,9,7
22,-0.148361742,2,3,0,1,0,22,1,2,10,10,10
22,-0.008672118,2,3,0,0,1,22,1,2,11,11,7
22,0.153143048,2,3,0,0,1,22,1,2,12,12,4
22,-0.006328225,2,4,0,1,0,22,1,2,13,13,7
22,-0.142267764,2,4,0,1,0,22,1,2,14,14,10
22,4.68E-05,2,4,0,0,1,22,1,2,15,15,7
22,0.006046772,70,5,1,0,0,22,2,2,1,16,7
22,-0.151642978,70,5,0,1,0,22,2,2,2,17,10
22,-0.011578202,70,5,0,0,1,22,2,2,3,18,7
22,0.145361423,70,5,0,0,1,22,2,2,4,19,4
22,-0.017578483,70,6,0,1,0,22,2,2,5,20,7
22,-0.158955574,70,6,0,1,0,22,2,2,6,21,10
22,-0.028266191,70,6,0,0,1,22,2,2,7,22,7
22,0.130361438,70,6,0,0,1,22,2,2,8,23,4
22,-0.043641329,70,7,0,1,0,22,2,2,9,24,7
22,-0.174705863,70,7,0,1,0,22,2,2,10,25,10
22,-0.045234919,70,7,0,0,1,22,2,2,11,26,7
22,0.10345459,70,7,0,0,1,22,2,2,12,27,4
22,-0.059204221,70,8,0,1,0,22,2,2,13,28,7
22,-0.184268475,70,8,0,1,0,22,2,2,14,29,10
22,-0.039234996,70,8,0,0,1,22,2,2,15,30,7
22,0.107486129,70,8,0,0,1,22,2,2,16,31,4
22,-0.062672853,70,9,0,1,0,22,2,2,17,32,7
22,-0.178737223,70,9,0,1,0,22,2,2,18,33,10
22,-0.052078843,70,9,0,0,1,22,2,2,19,34,7
22,0.098579764,70,9,0,0,1,22,2,2,20,35,4
22,-0.002765536,77,10,1,0,0,22,3,2,1,36,7
22,-0.132330179,77,10,0,1,0,22,3,2,2,37,10
22,0.007359624,77,10,0,0,1,22,3,2,3,38,7
22,0.169268131,77,10,0,0,1,22,3,2,4,39,4
22,0.004172087,77,11,0,1,0,22,3,2,5,40,7
22,-0.12417376,77,11,0,1,0,22,3,2,6,41,10
22,0.013265848,77,11,0,0,1,22,3,2,7,42,7
22,0.17236197,77,11,0,0,1,22,3,2,8,43,4
22,0.005859375,77,12,0,1,0,22,3,2,9,44,7
22,-0.120048702,77,12,0,1,0,22,3,2,10,45,10
22,0.018046975,77,12,0,0,1,22,3,2,11,46,7
22,0.17189312,77,12,0,0,1,22,3,2,12,47,4
22,-0.001921892,77,13,0,1,0,22,3,2,13,48,7
22,-0.120986223,77,13,0,1,0,22,3,2,14,49,10
22,0.014296889,77,13,0,0,1,22,3,2,15,50,7
22,0.158861876,77,13,0,0,1,22,3,2,16,51,4
22,-0.005015731,77,14,0,1,0,22,3,2,17,52,7
22,-0.121736348,77,14,0,1,0,22,3,2,18,53,10
22,0.011859655,77,14,0,0,1,22,3,2,19,54,7
22,0.166174293,77,14,0,0,1,22,3,2,20,55,4
22,-0.002765536,102,15,1,0,0,22,4,2,1,56,7
22,-0.132330179,102,15,0,1,0,22,4,2,2,57,10
22,0.007359624,102,15,0,0,1,22,4,2,3,58,7
22,0.169268131,102,15,0,0,1,22,4,2,4,59,4
22,0.004172087,102,16,0,1,0,22,4,2,5,60,7
22,-0.12417376,102,16,0,1,0,22,4,2,6,61,10
22,0.013265848,102,16,0,0,1,22,4,2,7,62,7
22,0.17236197,102,16,0,0,1,22,4,2,8,63,4
22,0.005859375,102,17,0,1,0,22,4,2,9,64,7
22,-0.120048702,102,17,0,1,0,22,4,2,10,65,10
22,0.018046975,102,17,0,0,1,22,4,2,11,66,7
22,0.17189312,102,17,0,0,1,22,4,2,12,67,4
22,-0.001921892,102,18,0,1,0,22,4,2,13,68,7
22,-0.120986223,102,18,0,1,0,22,4,2,14,69,10
22,0.014296889,102,18,0,0,1,22,4,2,15,70,7
22,0.158861876,102,18,0,0,1,22,4,2,16,71,4
22,-0.005015731,102,19,0,1,0,22,4,2,17,72,7
22,-0.121736348,102,19,0,1,0,22,4,2,18,73,10
22,0.011859655,102,19,0,0,1,22,4,2,19,74,7
22,0.166174293,102,19,0,0,1,22,4,2,20,75,4
22,0.009422064,102,20,1,0,0,22,5,2,1,76,7
22,-0.110861063,102,20,0,1,0,22,5,2,2,77,10
22,0.013828397,102,20,0,0,1,22,5,2,3,78,7
22,0.164674401,102,20,0,0,1,22,5,2,4,79,4
22,0.007547021,102,21,0,1,0,22,5,2,5,80,7
22,-0.10645473,102,21,0,1,0,22,5,2,6,81,10
22,0.013453245,102,21,0,0,1,22,5,2,7,82,7
22,0.162518263,102,21,0,0,1,22,5,2,8,83,4
22,0.008765817,102,22,0,1,0,22,5,2,9,84,7
22,-0.104204714,102,22,0,1,0,22,5,2,10,85,10
22,0.012609601,102,22,0,0,1,22,5,2,11,86,7
22,0.161861658,102,22,0,0,1,22,5,2,12,87,4
22,0.007734418,102,23,0,1,0,22,5,2,13,88,7
22,-0.104579687,102,23,0,1,0,22,5,2,14,89,10
22,0.005578279,102,23,0,0,1,22,5,2,15,90,7
22,0.166455746,102,23,0,0,1,22,5,2,16,91,4
22,0.000796795,102,24,0,1,0,22,5,2,17,92,7
22,-0.1140486,102,24,0,1,0,22,5,2,18,93,10
22,0.003234386,102,24,0,0,1,22,5,2,19,94,7
22,0.124923706,102,24,0,0,1,22,5,2,20,95,4
22,-0.001921892,102,25,1,0,0,22,6,2,1,96,7
22,-0.100642204,102,25,0,1,0,22,6,2,2,97,10
22,0.013359547,102,25,0,0,1,22,6,2,3,98,7
22,0.16176796,102,25,0,0,1,22,6,2,4,99,4
22,0.006140828,102,26,0,1,0,22,6,2,5,100,7
22,-0.095392048,102,26,0,1,0,22,6,2,6,101,10
22,0.015890837,102,26,0,0,1,22,6,2,7,102,7
22,0.156424284,102,26,0,0,1,22,6,2,8,103,4
22,0.003984332,102,27,0,1,0,22,6,2,9,104,7
22,-0.098579586,102,27,0,1,0,22,6,2,10,105,10
22,0.013078451,102,27,0,0,1,22,6,2,11,106,7
22,0.161486864,102,27,0,0,1,22,6,2,12,107,4
22,0.008390665,102,28,0,1,0,22,6,2,13,108,7
22,-0.096423447,102,28,0,1,0,22,6,2,14,109,10
22,0.014015794,102,28,0,0,1,22,6,2,15,110,7
22,0.161205411,102,28,0,0,1,22,6,2,16,111,4
22,0.009328365,102,29,0,1,0,22,6,2,17,112,7
22,-0.094079554,102,29,0,1,0,22,6,2,18,113,10
22,0.016171932,102,29,0,0,1,22,6,2,19,114,7
22,0.161299467,102,29,0,0,1,22,6,2,20,115,4
23,-0.056860328,2,1,1,0,0,22,1,1,1,1,7
23,-0.185955942,2,1,0,1,0,22,1,1,2,2,10
23,-0.049079061,2,1,0,0,1,22,1,1,3,3,7
23,0.103548288,2,1,0,0,1,22,1,1,4,4,4
23,-0.059860468,2,2,0,1,0,22,1,1,5,5,7
23,-0.191956043,2,2,0,1,0,22,1,1,6,6,10
23,-0.053766489,2,2,0,0,1,22,1,1,7,7,7
23,0.105423331,2,2,0,0,1,22,1,1,8,8,4
23,-0.057047725,2,3,0,1,0,22,1,1,9,9,7
23,-0.189237356,2,3,0,1,0,22,1,1,10,10,10
23,-0.04814136,2,3,0,0,1,22,1,1,11,11,7
23,0.103173494,2,3,0,0,1,22,1,1,12,12,4
23,-0.048422813,2,4,0,1,0,22,1,1,13,13,7
23,-0.182393432,2,4,0,1,0,22,1,1,14,14,10
23,-0.04148519,2,4,0,0,1,22,1,1,15,15,7
23,0.022641063,5,5,1,0,0,22,2,1,1,16,7
23,-0.097923338,5,5,0,1,0,22,2,1,2,17,10
23,0.02789104,5,5,0,0,1,22,2,1,3,18,7
23,0.184737325,5,5,0,0,1,22,2,1,4,19,4
23,0.025640845,5,6,0,1,0,22,2,1,5,20,7
23,-0.104860961,5,6,0,1,0,22,2,1,6,21,10
23,0.017484784,5,6,0,0,1,22,2,1,7,22,7
23,0.181455731,5,6,0,0,1,22,2,1,8,23,4
23,0.023203611,5,7,0,1,0,22,2,1,9,24,7
23,-0.106829703,5,7,0,1,0,22,2,1,10,25,10
23,0.019640923,5,7,0,0,1,22,2,1,11,26,7
23,0.181549788,5,7,0,0,1,22,2,1,12,27,4
23,0.024234653,5,7,0,1,0,22,2,1,13,28,7
23,-0.006234527,68,8,1,0,0,22,3,1,1,29,7
23,-0.135611415,68,8,0,1,0,22,3,1,2,30,10
23,0.001171947,68,8,0,0,1,22,3,1,3,31,7
23,0.1657058,68,8,0,0,1,22,3,1,4,32,4
23,-0.003796935,68,9,0,1,0,22,3,1,5,33,7
23,-0.129423916,68,9,0,1,0,22,3,1,6,34,10
23,-0.002109289,68,9,0,0,1,22,3,1,7,35,7
23,0.157549381,68,9,0,0,1,22,3,1,8,36,4
23,-0.001921892,68,10,0,1,0,22,3,1,9,37,7
23,-0.124548733,68,10,0,1,0,22,3,1,10,38,10
23,-0.002015591,68,10,0,0,1,22,3,1,11,39,7
23,0.154080391,68,10,0,0,1,22,3,1,12,40,4
23,-0.000703096,68,11,0,1,0,22,3,1,13,41,7
23,-0.11704874,68,11,0,1,0,22,3,1,14,42,10
23,0.001171947,68,11,0,0,1,22,3,1,15,43,7
23,0.145267725,68,11,0,0,1,22,3,1,16,44,4
23,-0.002953291,68,12,0,1,0,22,3,1,17,45,7
23,-0.110298514,68,12,0,1,0,22,3,1,18,46,10
23,0.005109429,68,12,0,0,1,22,3,1,19,47,7
23,0.143767834,68,12,0,0,1,22,3,1,20,48,4
23,-0.006234527,70,13,1,0,0,22,4,1,1,49,7
23,-0.135611415,70,13,0,1,0,22,4,1,2,50,10
23,0.001171947,70,13,0,0,1,22,4,1,3,51,7
23,0.1657058,70,13,0,0,1,22,4,1,4,52,4
23,-0.003796935,70,14,0,1,0,22,4,1,5,53,7
23,-0.129423916,70,14,0,1,0,22,4,1,6,54,10
23,-0.002109289,70,14,0,0,1,22,4,1,7,55,7
23,0.157549381,70,14,0,0,1,22,4,1,8,56,4
23,-0.001921892,70,15,0,1,0,22,4,1,9,57,7
23,-0.124548733,70,15,0,1,0,22,4,1,10,58,10
23,-0.002015591,70,15,0,0,1,22,4,1,11,59,7
23,0.154080391,70,15,0,0,1,22,4,1,12,60,4
23,-0.000703096,70,16,0,1,0,22,4,1,13,61,7
23,-0.11704874,70,16,0,1,0,22,4,1,14,62,10
23,0.001171947,70,16,0,0,1,22,4,1,15,63,7
23,0.145267725,70,16,0,0,1,22,4,1,16,64,4
23,-0.002953291,70,17,0,1,0,22,4,1,17,65,7
23,-0.110298514,70,17,0,1,0,22,4,1,18,66,10
23,0.005109429,70,17,0,0,1,22,4,1,19,67,7
23,0.143767834,70,17,0,0,1,22,4,1,20,68,4
23,-0.006234527,102,18,1,0,0,22,5,1,1,69,7
23,-0.135611415,102,18,0,1,0,22,5,1,2,70,10
23,0.001171947,102,18,0,0,1,22,5,1,3,71,7
23,0.1657058,102,18,0,0,1,22,5,1,4,72,4
23,-0.003796935,102,19,0,1,0,22,5,1,5,73,7
23,-0.129423916,102,19,0,1,0,22,5,1,6,74,10
23,-0.002109289,102,19,0,0,1,22,5,1,7,75,7
23,0.157549381,102,19,0,0,1,22,5,1,8,76,4
23,-0.001921892,102,20,0,1,0,22,5,1,9,77,7
23,-0.124548733,102,20,0,1,0,22,5,1,10,78,10
23,-0.002015591,102,20,0,0,1,22,5,1,11,79,7
23,0.154080391,102,20,0,0,1,22,5,1,12,80,4
23,-0.000703096,102,21,0,1,0,22,5,1,13,81,7
23,-0.11704874,102,21,0,1,0,22,5,1,14,82,10
23,0.001171947,102,21,0,0,1,22,5,1,15,83,7
23,0.145267725,102,21,0,0,1,22,5,1,16,84,4
23,-0.002953291,102,22,0,1,0,22,5,1,17,85,7
23,-0.110298514,102,22,0,1,0,22,5,1,18,86,10
23,0.005109429,102,22,0,0,1,22,5,1,19,87,7
23,0.143767834,102,22,0,0,1,22,5,1,20,88,4
23,-0.013453245,2,1,1,0,0,22,1,2,1,1,7
23,-0.148174167,2,1,0,1,0,22,1,2,2,2,10
23,-0.010547161,2,1,0,0,1,22,1,2,3,3,7
23,0.144142628,2,1,0,0,1,22,1,2,4,4,4
23,-0.019453526,2,2,0,1,0,22,1,2,5,5,7
23,-0.154361844,2,2,0,1,0,22,1,2,6,6,10
23,-0.014765739,2,2,0,0,1,22,1,2,7,7,7
23,0.148455262,2,2,0,0,1,22,1,2,8,8,4
23,-0.013265848,2,3,0,1,0,22,1,2,9,9,7
23,-0.148455441,2,3,0,1,0,22,1,2,10,10,10
23,-0.008484364,2,3,0,0,1,22,1,2,11,11,7
23,0.15304935,2,3,0,0,1,22,1,2,12,12,4
23,-0.006421924,2,4,0,1,0,22,1,2,13,13,7
23,-0.142361641,2,4,0,1,0,22,1,2,14,14,10
23,4.68E-05,2,4,0,0,1,22,1,2,15,15,7
23,0.005953074,70,5,1,0,0,22,2,2,1,16,7
23,-0.151642978,70,5,0,1,0,22,2,2,2,17,10
23,-0.011484504,70,5,0,0,1,22,2,2,3,18,7
23,0.145361423,70,5,0,0,1,22,2,2,4,19,4
23,-0.017484784,70,6,0,1,0,22,2,2,5,20,7
23,-0.158486903,70,6,0,1,0,22,2,2,6,21,10
23,-0.028172493,70,6,0,0,1,22,2,2,7,22,7
23,0.130361438,70,6,0,0,1,22,2,2,8,23,4
23,-0.043641329,70,7,0,1,0,22,2,2,9,24,7
23,-0.174237013,70,7,0,1,0,22,2,2,10,25,10
23,-0.045234919,70,7,0,0,1,22,2,2,11,26,7
23,0.10345459,70,7,0,0,1,22,2,2,12,27,4
23,-0.059016466,70,8,0,1,0,22,2,2,13,28,7
23,-0.183612227,70,8,0,1,0,22,2,2,14,29,10
23,-0.039234996,70,8,0,0,1,22,2,2,15,30,7
23,0.107486129,70,8,0,0,1,22,2,2,16,31,4
23,-0.062485456,70,9,0,1,0,22,2,2,17,32,7
23,-0.178643346,70,9,0,1,0,22,2,2,18,33,10
23,-0.052172542,70,9,0,0,1,22,2,2,19,34,7
23,0.098485708,70,9,0,0,1,22,2,2,20,35,4
23,-0.002859592,77,10,1,0,0,22,3,2,1,36,7
23,-0.132236481,77,10,0,1,0,22,3,2,2,37,10
23,0.007359624,77,10,0,0,1,22,3,2,3,38,7
23,0.169268131,77,10,0,0,1,22,3,2,4,39,4
23,0.004172087,77,11,0,1,0,22,3,2,5,40,7
23,-0.123798788,77,11,0,1,0,22,3,2,6,41,10
23,0.013265848,77,11,0,0,1,22,3,2,7,42,7
23,0.17236197,77,11,0,0,1,22,3,2,8,43,4
23,0.005859375,77,12,0,1,0,22,3,2,9,44,7
23,-0.119767427,77,12,0,1,0,22,3,2,10,45,10
23,0.017953277,77,12,0,0,1,22,3,2,11,46,7
23,0.171705723,77,12,0,0,1,22,3,2,12,47,4
23,-0.002015591,77,13,0,1,0,22,3,2,13,48,7
23,-0.120517552,77,13,0,1,0,22,3,2,14,49,10
23,0.014015794,77,13,0,0,1,22,3,2,15,50,7
23,0.158768177,77,13,0,0,1,22,3,2,16,51,4
23,-0.005109429,77,14,0,1,0,22,3,2,17,52,7
23,-0.12164247,77,14,0,1,0,22,3,2,18,53,10
23,0.011765957,77,14,0,0,1,22,3,2,19,54,7
23,0.165986896,77,14,0,0,1,22,3,2,20,55,4
23,-0.002859592,102,15,1,0,0,22,4,2,1,56,7
23,-0.132236481,102,15,0,1,0,22,4,2,2,57,10
23,0.007359624,102,15,0,0,1,22,4,2,3,58,7
23,0.169268131,102,15,0,0,1,22,4,2,4,59,4
23,0.004172087,102,16,0,1,0,22,4,2,5,60,7
23,-0.123798788,102,16,0,1,0,22,4,2,6,61,10
23,0.013265848,102,16,0,0,1,22,4,2,7,62,7
23,0.17236197,102,16,0,0,1,22,4,2,8,63,4
23,0.005859375,102,17,0,1,0,22,4,2,9,64,7
23,-0.119767427,102,17,0,1,0,22,4,2,10,65,10
23,0.017953277,102,17,0,0,1,22,4,2,11,66,7
23,0.171705723,102,17,0,0,1,22,4,2,12,67,4
23,-0.002015591,102,18,0,1,0,22,4,2,13,68,7
23,-0.120517552,102,18,0,1,0,22,4,2,14,69,10
23,0.014015794,102,18,0,0,1,22,4,2,15,70,7
23,0.158768177,102,18,0,0,1,22,4,2,16,71,4
23,-0.005109429,102,19,0,1,0,22,4,2,17,72,7
23,-0.12164247,102,19,0,1,0,22,4,2,18,73,10
23,0.011765957,102,19,0,0,1,22,4,2,19,74,7
23,0.165986896,102,19,0,0,1,22,4,2,20,75,4
23,0.009234667,102,20,1,0,0,22,5,2,1,76,7
23,-0.110392392,102,20,0,1,0,22,5,2,2,77,10
23,0.013640642,102,20,0,0,1,22,5,2,3,78,7
23,0.164580703,102,20,0,0,1,22,5,2,4,79,4
23,0.007453322,102,21,0,1,0,22,5,2,5,80,7
23,-0.106267333,102,21,0,1,0,22,5,2,6,81,10
23,0.013359547,102,21,0,0,1,22,5,2,7,82,7
23,0.162518263,102,21,0,0,1,22,5,2,8,83,4
23,0.008765817,102,22,0,1,0,22,5,2,9,84,7
23,-0.103829741,102,22,0,1,0,22,5,2,10,85,10
23,0.012515903,102,22,0,0,1,22,5,2,11,86,7
23,0.161299467,102,22,0,0,1,22,5,2,12,87,4
23,0.007734418,102,23,0,1,0,22,5,2,13,88,7
23,-0.104204714,102,23,0,1,0,22,5,2,14,89,10
23,0.005015731,102,23,0,0,1,22,5,2,15,90,7
23,0.166267991,102,23,0,0,1,22,5,2,16,91,4
23,0.000984192,102,24,0,1,0,22,5,2,17,92,7
23,-0.113861203,102,24,0,1,0,22,5,2,18,93,10
23,0.003046989,102,24,0,0,1,22,5,2,19,94,7
23,0.126986146,102,24,0,0,1,22,5,2,20,95,4
23,-0.001921892,102,25,1,0,0,22,6,2,1,96,7
23,-0.100642204,102,25,0,1,0,22,6,2,2,97,10
23,0.013265848,102,25,0,0,1,22,6,2,3,98,7
23,0.161580563,102,25,0,0,1,22,6,2,4,99,4
23,0.006140828,102,26,0,1,0,22,6,2,5,100,7
23,-0.094923377,102,26,0,1,0,22,6,2,6,101,10
23,0.015609741,102,26,0,0,1,22,6,2,7,102,7
23,0.156142831,102,26,0,0,1,22,6,2,8,103,4
23,0.003984332,102,27,0,1,0,22,6,2,9,104,7
23,-0.09829849,102,27,0,1,0,22,6,2,10,105,10
23,0.012890697,102,27,0,0,1,22,6,2,11,106,7
23,0.161393166,102,27,0,0,1,22,6,2,12,107,4
23,0.008390665,102,28,0,1,0,22,6,2,13,108,7
23,-0.096048295,102,28,0,1,0,22,6,2,14,109,10
23,0.013828397,102,28,0,0,1,22,6,2,15,110,7
23,0.161111712,102,28,0,0,1,22,6,2,16,111,4
23,0.009328365,102,29,0,1,0,22,6,2,17,112,7
23,-0.093704581,102,29,0,1,0,22,6,2,18,113,10
23,0.015890837,102,29,0,0,1,22,6,2,19,114,7
23,0.161111712,102,29,0,0,1,22,6,2,20,115,4
24,-0.056860328,2,1,1,0,0,22,1,1,1,1,7
24,-0.185955942,2,1,0,1,0,22,1,1,2,2,10
24,-0.048985004,2,1,0,0,1,22,1,1,3,3,7
24,0.103360891,2,1,0,0,1,22,1,1,4,4,4
24,-0.059860468,2,2,0,1,0,22,1,1,5,5,7
24,-0.191956043,2,2,0,1,0,22,1,1,6,6,10
24,-0.053672791,2,2,0,0,1,22,1,1,7,7,7
24,0.105235934,2,2,0,0,1,22,1,1,8,8,4
24,-0.057141423,2,3,0,1,0,22,1,1,9,9,7
24,-0.189331055,2,3,0,1,0,22,1,1,10,10,10
24,-0.048047662,2,3,0,0,1,22,1,1,11,11,7
24,0.10345459,2,3,0,0,1,22,1,1,12,12,4
24,-0.04861021,2,4,0,1,0,22,1,1,13,13,7
24,-0.182581007,2,4,0,1,0,22,1,1,14,14,10
24,-0.041391134,2,4,0,0,1,22,1,1,15,15,7
24,0.022641063,5,5,1,0,0,22,2,1,1,16,7
24,-0.09829849,5,5,0,1,0,22,2,1,2,17,10
24,0.02789104,5,5,0,0,1,22,2,1,3,18,7
24,0.184643269,5,5,0,0,1,22,2,1,4,19,4
